Total tasks: 9364
name,begin,end,time_seconds
Experiment,1,2767325,2767.32
CentroidModel;Evaluate RMSE;gisJoin=G4600870;clusterId=32,570460,1140760,570.30
CentroidModel;Fit Training Set;gisJoin=G5400770;clusterId=48,574451,575469,1.02
CentroidModel;Fit Training Set;gisJoin=G4100070;clusterId=19,574982,575495,0.51
CentroidModel;Evaluate RMSE;gisJoin=G5400770;clusterId=48,575469,1143055,567.59
CentroidModel;Evaluate RMSE;gisJoin=G4100070;clusterId=19,575495,1148272,572.78
CentroidModel;Fit Training Set;gisJoin=G2102350;clusterId=40,575641,576952,1.31
CentroidModel;Fit Training Set;gisJoin=G3100310;clusterId=39,575668,576399,0.73
CentroidModel;Fit Training Set;gisJoin=G2001650;clusterId=55,575792,576951,1.16
CentroidModel;Fit Training Set;gisJoin=G3500590;clusterId=23,575837,577215,1.38
CentroidModel;Evaluate RMSE;gisJoin=G3100310;clusterId=39,576399,1146745,570.35
CentroidModel;Fit Training Set;gisJoin=G2901570;clusterId=34,576631,577172,0.54
CentroidModel;Fit Training Set;gisJoin=G3601050;clusterId=49,576821,577516,0.70
CentroidModel;Fit Training Set;gisJoin=G4803410;clusterId=16,576882,578027,1.15
CentroidModel;Evaluate RMSE;gisJoin=G2001650;clusterId=55,576952,1146214,569.26
CentroidModel;Evaluate RMSE;gisJoin=G2102350;clusterId=40,576952,1141813,564.86
CentroidModel;Fit Training Set;gisJoin=G3600710;clusterId=4,577065,578258,1.19
CentroidModel;Evaluate RMSE;gisJoin=G2901570;clusterId=34,577172,1138222,561.05
CentroidModel;Evaluate RMSE;gisJoin=G3500590;clusterId=23,577215,1142142,564.93
CentroidModel;Fit Training Set;gisJoin=G3000710;clusterId=31,577374,578136,0.76
CentroidModel;Evaluate RMSE;gisJoin=G3601050;clusterId=49,577516,1158742,581.23
CentroidModel;Fit Training Set;gisJoin=G4100230;clusterId=33,577584,578150,0.57
CentroidModel;Fit Training Set;gisJoin=G2902050;clusterId=13,578013,578544,0.53
CentroidModel;Evaluate RMSE;gisJoin=G4803410;clusterId=16,578027,1144060,566.03
CentroidModel;Fit Training Set;gisJoin=G0600010;clusterId=14,578073,578579,0.51
CentroidModel;Evaluate RMSE;gisJoin=G3000710;clusterId=31,578136,1148349,570.21
CentroidModel;Evaluate RMSE;gisJoin=G4100230;clusterId=33,578150,1149364,571.21
CentroidModel;Evaluate RMSE;gisJoin=G3600710;clusterId=4,578258,1152995,574.74
CentroidModel;Evaluate RMSE;gisJoin=G2902050;clusterId=13,578544,1142132,563.59
CentroidModel;Evaluate RMSE;gisJoin=G0600010;clusterId=14,578579,1138201,559.62
CentroidModel;Fit Training Set;gisJoin=G0800190;clusterId=28,578893,580025,1.13
CentroidModel;Fit Training Set;gisJoin=G4900010;clusterId=2,579090,580025,0.94
CentroidModel;Fit Training Set;gisJoin=G4800790;clusterId=3,579124,579724,0.60
CentroidModel;Fit Training Set;gisJoin=G4800490;clusterId=10,579147,579676,0.53
CentroidModel;Evaluate RMSE;gisJoin=G4800490;clusterId=10,579676,1149028,569.35
CentroidModel;Evaluate RMSE;gisJoin=G4800790;clusterId=3,579725,1140712,560.99
CentroidModel;Evaluate RMSE;gisJoin=G0800190;clusterId=28,580025,1140771,560.75
CentroidModel;Evaluate RMSE;gisJoin=G4900010;clusterId=2,580026,1144438,564.41
CentroidModel;Fit Training Set;gisJoin=G3700210;clusterId=9,580671,581135,0.46
CentroidModel;Evaluate RMSE;gisJoin=G3700210;clusterId=9,581135,1140200,559.07
CentroidModel;Fit Training Set;gisJoin=G3900350;clusterId=53,581174,581678,0.50
CentroidModel;Evaluate RMSE;gisJoin=G3900350;clusterId=53,581678,1145396,563.72
CentroidModel;Fit Training Set;gisJoin=G2000010;clusterId=35,581683,582064,0.38
CentroidModel;Fit Training Set;gisJoin=G1900530;clusterId=12,581846,583071,1.23
CentroidModel;Fit Training Set;gisJoin=G5100210;clusterId=25,581934,583092,1.16
CentroidModel;Evaluate RMSE;gisJoin=G2000010;clusterId=35,582064,1153032,570.97
CentroidModel;Fit Training Set;gisJoin=G3701310;clusterId=5,582358,582774,0.42
CentroidModel;Fit Training Set;gisJoin=G1800570;clusterId=0,582587,583047,0.46
CentroidModel;Evaluate RMSE;gisJoin=G3701310;clusterId=5,582774,1148633,565.86
CentroidModel;Evaluate RMSE;gisJoin=G1800570;clusterId=0,583047,1145528,562.48
CentroidModel;Evaluate RMSE;gisJoin=G1900530;clusterId=12,583071,1152715,569.64
CentroidModel;Evaluate RMSE;gisJoin=G5100210;clusterId=25,583092,1144647,561.56
CentroidModel;Fit Training Set;gisJoin=G0500090;clusterId=22,583096,583557,0.46
CentroidModel;Fit Training Set;gisJoin=G2102090;clusterId=20,583309,584361,1.05
CentroidModel;Evaluate RMSE;gisJoin=G0500090;clusterId=22,583557,1140612,557.06
CentroidModel;Fit Training Set;gisJoin=G3500230;clusterId=37,583820,584330,0.51
CentroidModel;Fit Training Set;gisJoin=G4100650;clusterId=8,583924,584574,0.65
CentroidModel;Evaluate RMSE;gisJoin=G3500230;clusterId=37,584330,1143906,559.58
CentroidModel;Evaluate RMSE;gisJoin=G2102090;clusterId=20,584361,1144431,560.07
CentroidModel;Evaluate RMSE;gisJoin=G4100650;clusterId=8,584574,1138421,553.85
CentroidModel;Fit Training Set;gisJoin=G3600770;clusterId=17,588594,589135,0.54
CentroidModel;Fit Training Set;gisJoin=G0800550;clusterId=36,588634,589191,0.56
CentroidModel;Evaluate RMSE;gisJoin=G3600770;clusterId=17,589135,1138211,549.08
CentroidModel;Fit Training Set;gisJoin=G1200230;clusterId=18,589176,589695,0.52
CentroidModel;Evaluate RMSE;gisJoin=G0800550;clusterId=36,589191,1152289,563.10
CentroidModel;Fit Training Set;gisJoin=G1600130;clusterId=54,589688,590277,0.59
CentroidModel;Evaluate RMSE;gisJoin=G1200230;clusterId=18,589695,1141496,551.80
CentroidModel;Fit Training Set;gisJoin=G0601070;clusterId=24,589981,590721,0.74
CentroidModel;Fit Training Set;gisJoin=G3100370;clusterId=51,590024,590591,0.57
CentroidModel;Fit Training Set;gisJoin=G3800450;clusterId=29,590270,590725,0.46
CentroidModel;Evaluate RMSE;gisJoin=G1600130;clusterId=54,590277,1144975,554.70
CentroidModel;Evaluate RMSE;gisJoin=G3100370;clusterId=51,590591,1154701,564.11
CentroidModel;Evaluate RMSE;gisJoin=G0601070;clusterId=24,590721,1146260,555.54
CentroidModel;Evaluate RMSE;gisJoin=G3800450;clusterId=29,590725,1145958,555.23
CentroidModel;Fit Training Set;gisJoin=G2001090;clusterId=7,590867,591309,0.44
CentroidModel;Evaluate RMSE;gisJoin=G2001090;clusterId=7,591309,1148315,557.01
CentroidModel;Fit Training Set;gisJoin=G1000030;clusterId=21,593003,593469,0.47
CentroidModel;Fit Training Set;gisJoin=G4801730;clusterId=42,593049,593534,0.49
CentroidModel;Fit Training Set;gisJoin=G5500470;clusterId=30,593092,593647,0.56
CentroidModel;Fit Training Set;gisJoin=G2701450;clusterId=26,593137,593668,0.53
CentroidModel;Evaluate RMSE;gisJoin=G1000030;clusterId=21,593470,1158685,565.22
CentroidModel;Fit Training Set;gisJoin=G4802010;clusterId=11,593471,593990,0.52
CentroidModel;Evaluate RMSE;gisJoin=G4801730;clusterId=42,593534,1144140,550.61
CentroidModel;Evaluate RMSE;gisJoin=G5500470;clusterId=30,593647,1158697,565.05
CentroidModel;Evaluate RMSE;gisJoin=G2701450;clusterId=26,593668,1145112,551.44
CentroidModel;Evaluate RMSE;gisJoin=G4802010;clusterId=11,593991,1144156,550.17
CentroidModel;Fit Training Set;gisJoin=G0100010;clusterId=46,594040,594490,0.45
CentroidModel;Evaluate RMSE;gisJoin=G0100010;clusterId=46,594490,1162064,567.57
CentroidModel;Fit Training Set;gisJoin=G4804490;clusterId=38,598422,598843,0.42
CentroidModel;Fit Training Set;gisJoin=G4200590;clusterId=41,598496,598926,0.43
CentroidModel;Fit Training Set;gisJoin=G4700170;clusterId=27,598501,598943,0.44
CentroidModel;Evaluate RMSE;gisJoin=G4804490;clusterId=38,598843,1142615,543.77
CentroidModel;Evaluate RMSE;gisJoin=G4200590;clusterId=41,598926,1138111,539.19
CentroidModel;Evaluate RMSE;gisJoin=G4700170;clusterId=27,598943,1138232,539.29
CentroidModel;Fit Training Set;gisJoin=G1300890;clusterId=15,599715,600130,0.42
CentroidModel;Evaluate RMSE;gisJoin=G1300890;clusterId=15,600130,1153416,553.29
CentroidModel;Fit Training Set;gisJoin=G2600730;clusterId=45,600616,601034,0.42
CentroidModel;Evaluate RMSE;gisJoin=G2600730;clusterId=45,601034,1162053,561.02
CentroidModel;Fit Training Set;gisJoin=G1300950;clusterId=1,601122,601515,0.39
CentroidModel;Evaluate RMSE;gisJoin=G1300950;clusterId=1,601515,1153074,551.56
CentroidModel;Fit Training Set;gisJoin=G3100010;clusterId=52,605599,605968,0.37
CentroidModel;Evaluate RMSE;gisJoin=G3100010;clusterId=52,605968,1158688,552.72
CentroidModel;Fit Training Set;gisJoin=G0800450;clusterId=43,606159,606584,0.43
CentroidModel;Evaluate RMSE;gisJoin=G0800450;clusterId=43,606584,1149916,543.33
CentroidModel;Fit Training Set;gisJoin=G4000090;clusterId=50,618218,618697,0.48
CentroidModel;Evaluate RMSE;gisJoin=G4000090;clusterId=50,618697,1162124,543.43
CentroidModel;Fit Training Set;gisJoin=G1200090;clusterId=6,619045,619401,0.36
CentroidModel;Evaluate RMSE;gisJoin=G1200090;clusterId=6,619401,1158750,539.35
ClusterLRModels;run(mongoUri=mongodb://lattice-100:27018/);gisJoin=G1800570;clusterId=0,1162133,2767307,1605.17
ClusterLRModels;run(mongoUri=mongodb://lattice-101:27018/);gisJoin=G1300950;clusterId=1,1162134,2744998,1582.86
ClusterLRModels;run(mongoUri=mongodb://lattice-102:27018/);gisJoin=G4900010;clusterId=2,1162134,2579389,1417.26
ClusterLRModels;run(mongoUri=mongodb://lattice-103:27018/);gisJoin=G4800790;clusterId=3,1162134,2500171,1338.04
ClusterLRModels;run(mongoUri=mongodb://lattice-104:27018/);gisJoin=G3600710;clusterId=4,1162134,2590442,1428.31
ClusterLRModels;run(mongoUri=mongodb://lattice-100:27018/);gisJoin=G3701310;clusterId=5,1162134,2663273,1501.14
ClusterLRModels;run(mongoUri=mongodb://lattice-101:27018/);gisJoin=G1200090;clusterId=6,1162134,2551165,1389.03
ClusterLRModels;run(mongoUri=mongodb://lattice-102:27018/);gisJoin=G2001090;clusterId=7,1162134,2671984,1509.85
ClusterLRModels;run(mongoUri=mongodb://lattice-103:27018/);gisJoin=G4100650;clusterId=8,1162134,2495886,1333.75
ClusterLRModels;run(mongoUri=mongodb://lattice-104:27018/);gisJoin=G3700210;clusterId=9,1162135,2695650,1533.52
ClusterLRModels;run(mongoUri=mongodb://lattice-100:27018/);gisJoin=G4800490;clusterId=10,1162136,2607420,1445.28
ClusterLRModels;Cluster persist after select + drop null + filter + column rename;gisJoin=G1300950;clusterId=1,1162136,1164037,1.90
ClusterLRModels;Cluster persist after select + drop null + filter + column rename;gisJoin=G1800570;clusterId=0,1162136,1166183,4.05
ClusterLRModels;Cluster persist after select + drop null + filter + column rename;gisJoin=G2001090;clusterId=7,1162136,1165116,2.98
ClusterLRModels;Cluster persist after select + drop null + filter + column rename;gisJoin=G3600710;clusterId=4,1162136,1166457,4.32
ClusterLRModels;Cluster persist after select + drop null + filter + column rename;gisJoin=G4800790;clusterId=3,1162136,1164237,2.10
ClusterLRModels;Cluster persist after select + drop null + filter + column rename;gisJoin=G3700210;clusterId=9,1162136,1165266,3.13
ClusterLRModels;Cluster persist after select + drop null + filter + column rename;gisJoin=G3701310;clusterId=5,1162136,1166683,4.55
ClusterLRModels;Cluster persist after select + drop null + filter + column rename;gisJoin=G4100650;clusterId=8,1162136,1164332,2.20
ClusterLRModels;Cluster persist after select + drop null + filter + column rename;gisJoin=G4800490;clusterId=10,1162136,1165489,3.35
ClusterLRModels;Cluster persist after select + drop null + filter + column rename;gisJoin=G1200090;clusterId=6,1162137,1165472,3.34
ClusterLRModels;Cluster persist after select + drop null + filter + column rename;gisJoin=G4900010;clusterId=2,1162137,1165585,3.45
ClusterLRModels;run(mongoUri=mongodb://lattice-101:27018/);gisJoin=G4802010;clusterId=11,1162137,2714933,1552.80
ClusterLRModels;run(mongoUri=mongodb://lattice-102:27018/);gisJoin=G1900530;clusterId=12,1162137,2730020,1567.88
ClusterLRModels;run(mongoUri=mongodb://lattice-103:27018/);gisJoin=G2902050;clusterId=13,1162137,2760289,1598.15
ClusterLRModels;run(mongoUri=mongodb://lattice-104:27018/);gisJoin=G0600010;clusterId=14,1162137,2643982,1481.85
ClusterLRModels;run(mongoUri=mongodb://lattice-100:27018/);gisJoin=G1300890;clusterId=15,1162137,2757354,1595.22
ClusterLRModels;run(mongoUri=mongodb://lattice-101:27018/);gisJoin=G4803410;clusterId=16,1162137,2509684,1347.55
ClusterLRModels;Cluster persist after select + drop null + filter + column rename;gisJoin=G2902050;clusterId=13,1162138,1166673,4.54
ClusterLRModels;Cluster persist after select + drop null + filter + column rename;gisJoin=G1900530;clusterId=12,1162138,1166063,3.93
ClusterLRModels;Cluster persist after select + drop null + filter + column rename;gisJoin=G0600010;clusterId=14,1162138,1163967,1.83
ClusterLRModels;Cluster persist after select + drop null + filter + column rename;gisJoin=G4802010;clusterId=11,1162138,1163451,1.31
ClusterLRModels;Cluster persist after select + drop null + filter + column rename;gisJoin=G1300890;clusterId=15,1162138,1166700,4.56
ClusterLRModels;Cluster persist after select + drop null + filter + column rename;gisJoin=G4803410;clusterId=16,1162138,1163568,1.43
